Created on 10-17-2019,https://www.CryptoDataDownload.com
date,symbol,open,high,low,close,volume_btc,volume
2017-02-05,BTCUSD,1035.84,1036.3,1003.02,1019.31,4675.46,4765461.2
2017-02-04,BTCUSD,1016.77,1044.12,1001.8,1035.84,4823.76,4931183.65
2017-02-03,BTCUSD,1007.66,1024.5,994.34,1016.77,6731.61,6815466.36
2017-02-02,BTCUSD,989.71,1010,978.74,1007.66,5623.69,5602317.03
2017-02-01,BTCUSD,970.92,991.38,963.84,989.71,5983.96,5835316.7
2017-01-31,BTCUSD,923.45,971.24,922.83,970.92,6624.94,6298153.61
2017-01-30,BTCUSD,917.31,923.95,914.69,923.45,3678.36,3385238.81
2017-01-29,BTCUSD,924.7,927.47,915,917.31,2498.61,2303176.25
2017-01-28,BTCUSD,923.4,925.5,921.5,924.7,2666.66,2463831.89
2017-01-27,BTCUSD,917.93,924.47,911,923.4,3705.4,3408119.32
2017-01-26,BTCUSD,896.81,921.95,896,917.93,4673.88,4254267.65
2017-01-25,BTCUSD,894.86,903.98,880,896.81,4570.62,4091652.34
2017-01-24,BTCUSD,924.24,924.24,888.2,894.86,6319.11,5729993.63
2017-01-23,BTCUSD,924.98,931.33,915.31,924.24,3908.89,3608644.31
2017-01-22,BTCUSD,925.36,946.25,902,924.98,4915.78,4556299.91
2017-01-21,BTCUSD,894.05,930,891.28,925.36,4545.67,4173035.76
2017-01-20,BTCUSD,901,904.59,890,894.05,3073.67,2761266.77
2017-01-19,BTCUSD,880,907,879.2,901,5127.03,4602695.23
2017-01-18,BTCUSD,907.58,916.7,850,880,6654.7,5878776.11
2017-01-17,BTCUSD,831.89,909,830.02,907.58,7258.23,6401902.01
2017-01-16,BTCUSD,830,840,826.03,831.89,3404.59,2840684.77
2017-01-15,BTCUSD,829.62,832.95,819,830,2806.12,2318657.22
2017-01-14,BTCUSD,830.79,847.52,822.34,829.62,4693.73,3914671.89
2017-01-13,BTCUSD,822.64,835.01,782.85,830.79,10564.13,8585304.65
2017-01-12,BTCUSD,801.5,840,734.64,822.64,13216.41,10452842.94
2017-01-11,BTCUSD,907.53,923.98,765,801.5,19216.16,15981885.83
2017-01-10,BTCUSD,905.41,915.1,899.01,907.53,7012.14,6354374.73
2017-01-09,BTCUSD,916.6,923.58,886.42,905.41,5960.04,5361215.98
2017-01-08,BTCUSD,903.7,953.8,899.16,916.6,5389.5,4975845.72
2017-01-07,BTCUSD,894.93,910,815.36,903.7,10653.91,9275168.47
2017-01-06,BTCUSD,995.05,1033.85,875.01,894.93,14144.34,13093482.53
2017-01-05,BTCUSD,1133,1175,880,995.05,20433.13,21144212.3
2017-01-04,BTCUSD,1035.19,1147,1018,1133,16438.41,17860477.54
2017-01-03,BTCUSD,1019.01,1036.69,1006.71,1035.19,7970.31,8132385.54
2017-01-02,BTCUSD,996.82,1034.39,986.86,1019.01,7657.44,7747191.18
2017-01-01,BTCUSD,970.47,1000,964.37,996.82,4380.47,4316334.81
2016-12-31,BTCUSD,962.63,971.53,949,970.47,3880.36,3726585.44
2016-12-30,BTCUSD,976.75,978.77,930.3,962.63,8055.58,7702979.43
2016-12-29,BTCUSD,981.92,988.88,950.5,976.75,8959.68,8712140.87
2016-12-28,BTCUSD,921.59,981.92,921.58,981.92,9644.81,9189366.89
2016-12-27,BTCUSD,901.98,943.36,895,921.59,6605.24,6094439.4
2016-12-26,BTCUSD,896.73,908.24,890,901.98,3337.4,3003307.27
2016-12-25,BTCUSD,887,897.09,851.11,896.73,5217.17,4546899.0
2016-12-24,BTCUSD,915.5,918.5,880.1,887,6494.37,5864390.24
2016-12-23,BTCUSD,858.01,918,853.6,915.5,12611.27,11303139.03
2016-12-22,BTCUSD,828.58,875.75,826.23,858.01,8904.03,7609856.54
2016-12-21,BTCUSD,797.99,832,797.98,828.58,8332.09,6794258.56
2016-12-20,BTCUSD,789.91,798,788.58,797.99,5825.84,4611344.9
2016-12-19,BTCUSD,790,794.99,789,789.91,5344.13,4234769.73
2016-12-18,BTCUSD,790.07,791.96,787.19,790,3023.1,2388142.87
2016-12-17,BTCUSD,785,791.97,779.5,790.07,4379.17,3450804.04
2016-12-16,BTCUSD,775,785,774.8,785,5541.5,4322740.99
2016-12-15,BTCUSD,777.72,780,775,775,5877.17,4575180.55
2016-12-14,BTCUSD,779.79,781.8,773.2,777.72,4488.82,3493421.26
2016-12-13,BTCUSD,778.71,790.3,772.76,779.79,5304.5,4143122.68
2016-12-12,BTCUSD,770.9,782,770.76,778.71,4353.46,3385595.47
2016-12-11,BTCUSD,775.98,776.18,765,770.9,3060.01,2355251.21
2016-12-10,BTCUSD,771.77,776.99,770,775.98,3431.35,2657798.79
2016-12-09,BTCUSD,768.35,772.87,765.83,771.77,3916.95,3016303.89
2016-12-08,BTCUSD,766.07,772.82,761.71,768.35,4743.95,3648295.87
2016-12-07,BTCUSD,764.3,768.9,762.21,766.07,2170.38,1662439.28
2016-12-06,BTCUSD,753.36,757.15,752,755.73,1222.47,923340.9
2016-12-05,BTCUSD,766.96,767.99,748.6,753.36,4829.26,3648661.03
2016-12-04,BTCUSD,766.52,769.76,762.83,766.96,2659.75,2037566.09
2016-12-03,BTCUSD,771.54,772.53,759,766.52,3289.9,2521958.71
2016-12-02,BTCUSD,753.57,780,753.26,771.54,5889.3,4521958.99
2016-12-01,BTCUSD,742.6,754.9,741.59,753.57,4159.29,3114420.63
2016-11-30,BTCUSD,731.8,745,729.17,742.6,3919.4,2894218.83
2016-11-29,BTCUSD,730.27,734.36,728.2,731.8,3825.88,2799548.85
2016-11-28,BTCUSD,729.01,736.44,728.74,730.27,3790.89,2772470.95
2016-11-27,BTCUSD,735.83,737.95,728.01,729.01,2613.1,1915798.65
2016-11-26,BTCUSD,739,739.99,726,735.83,2723.44,2000688.57
2016-11-25,BTCUSD,737.99,739,729,739,3088.94,2270107.19
2016-11-24,BTCUSD,741.76,743.99,727,737.99,3497.94,2578204.0
2016-11-23,BTCUSD,747,747.12,734,741.76,3627.33,2689537.69
2016-11-22,BTCUSD,735.81,748.77,726.38,747,3984.94,2953803.5
2016-11-21,BTCUSD,731,738.47,730,735.81,2951.25,2169609.46
2016-11-20,BTCUSD,750.38,753.81,715,731,4277.5,3141743.61
2016-11-19,BTCUSD,747.8,752.3,738,750.38,2981.81,2231496.42
2016-11-18,BTCUSD,736.57,751,728.89,747.8,4804.44,3566841.04
2016-11-17,BTCUSD,737.55,750.01,729.01,736.57,4124.02,3062565.11
2016-11-16,BTCUSD,712.41,743.8,710,737.55,6034.32,4395006.2
2016-11-15,BTCUSD,705.52,716.3,671.23,712.41,4403.4,3120205.49
2016-11-14,BTCUSD,703.98,708.57,695.07,705.52,4797.58,3370257.82
2016-11-13,BTCUSD,704.67,705.94,685.7,703.98,4166.31,2902831.61
2016-11-12,BTCUSD,714.77,716.99,702.42,704.67,3125.27,2215860.74
2016-11-11,BTCUSD,712.28,718.99,711.56,714.77,3334.54,2384291.54
2016-11-10,BTCUSD,721,723.61,705.84,712.28,4382.38,3129512.48
2016-11-09,BTCUSD,712.57,747.26,710.05,721,11991.35,8761367.79
2016-11-08,BTCUSD,706.82,716.45,704.16,712.57,4426.48,3141454.62
2016-11-07,BTCUSD,716.83,718.2,701.35,706.82,4063.11,2875930.33
2016-11-06,BTCUSD,706.9,719.83,705.86,716.83,2954.12,2103012.77
2016-11-05,BTCUSD,705.7,707.99,697.72,706.9,2994.26,2110536.08
2016-11-04,BTCUSD,688.93,708.33,683.8,705.7,5339.37,3732823.45
2016-11-03,BTCUSD,735.5,746.16,672.06,688.93,10308.26,7355902.02
2016-11-02,BTCUSD,731.16,735.5,720,735.5,4900.69,3560421.63
2016-11-01,BTCUSD,699.68,737.5,695.74,731.16,6901.4,4982875.37
2016-10-31,BTCUSD,697.65,709.68,681.01,699.68,4483.62,3133094.23
2016-10-30,BTCUSD,717.9,718,692.04,697.65,3731.47,2630815.45
2016-10-29,BTCUSD,689.65,725.64,688.89,717.9,6530.77,4645482.26
2016-10-28,BTCUSD,685.57,692.41,683.2,689.65,4606.4,3168209.12
2016-10-27,BTCUSD,674,692.01,673.28,685.57,6528.32,4465307.96
2016-10-26,BTCUSD,649.07,678,649.07,674,5829.22,3880856.87
2016-10-25,BTCUSD,649.75,657.5,648.99,649.07,4776.95,3123004.67
2016-10-24,BTCUSD,650.54,652.93,645.81,649.75,3631.3,2357292.33
2016-10-23,BTCUSD,655,655.8,645.33,650.54,3031.31,1974217.69
2016-10-22,BTCUSD,629.76,658,629.32,655,4535.76,2917971.98
2016-10-21,BTCUSD,627.83,633.41,627.5,629.76,4216.33,2655664.75
2016-10-20,BTCUSD,629.68,629.99,626.01,627.83,4066.85,2555702.95
2016-10-19,BTCUSD,634.97,636.99,625.6,629.68,4495.62,2837107.66
2016-10-18,BTCUSD,638.96,640,632.15,634.97,4078.62,2598863.48
2016-10-17,BTCUSD,642.53,643.47,636.27,638.96,3898.77,2493378.81
2016-10-16,BTCUSD,637.51,643.91,637.51,642.53,2461.82,1579872.51
2016-10-15,BTCUSD,638,639.99,636,637.51,684.15,436821.9
2016-10-14,BTCUSD,635.86,639.99,624.08,638,4411.45,2802101.88
2016-10-13,BTCUSD,636.92,639.85,632,635.86,3867.82,2461476.07
2016-10-12,BTCUSD,643.83,647.03,631.91,636.92,4493.04,2871479.02
2016-10-11,BTCUSD,618.31,643.83,618.08,643.83,6127.14,3870511.76
2016-10-10,BTCUSD,617.58,619.2,615.46,618.31,3855.57,2380713.85
2016-10-09,BTCUSD,619.59,619.59,617,617.58,2294.62,1418866.11
2016-10-08,BTCUSD,617.32,620,617.1,619.59,2798.31,1731592.52
2016-10-07,BTCUSD,611.83,618.7,609.89,617.32,5081.4,3125858.04
2016-10-06,BTCUSD,613.35,613.44,610.3,611.83,3868.36,2369472.57
2016-10-05,BTCUSD,609.25,614.24,609.22,613.35,4427.98,2709843.55
2016-10-04,BTCUSD,612.95,613.23,606.93,609.25,4959.1,3027774.37
2016-10-03,BTCUSD,612.41,615.24,610.7,612.95,4282.64,2624932.5
2016-10-02,BTCUSD,616,616,608.66,612.41,2898.23,1775073.57
2016-10-01,BTCUSD,607.65,617.19,607.6,616,3487.91,2140381.54
2016-09-30,BTCUSD,605.07,607.65,604.92,607.65,4626.36,2803982.57
2016-09-29,BTCUSD,604.98,606.89,603.56,605.07,4060.87,2458807.98
2016-09-28,BTCUSD,605.3,606,603.18,604.98,3650.93,2207748.0
2016-09-27,BTCUSD,606.82,607.54,601.38,605.3,4356.03,2635285.4
2016-09-26,BTCUSD,601.35,607.99,600.02,606.82,4220.87,2556428.88
2016-09-25,BTCUSD,603.69,605.99,599.42,601.35,2528.64,1522742.99
2016-09-24,BTCUSD,602.68,605.94,601.08,603.69,2661.79,1607181.22
2016-09-23,BTCUSD,595.25,603.3,595.14,602.68,3773.33,2262379.54
2016-09-22,BTCUSD,596.95,598.54,594.78,595.25,3983.13,2376886.2
2016-09-21,BTCUSD,608.98,609.92,592.63,596.95,5205.29,3115266.96
2016-09-20,BTCUSD,608.94,609.88,607.15,608.98,4275.58,2602065.54
2016-09-19,BTCUSD,610.99,612.46,607.4,608.94,3011.09,1835075.42
2016-09-18,BTCUSD,607.83,611.93,607.22,610.99,3099.56,1888621.18
2016-09-17,BTCUSD,607.75,608.99,604,607.83,2874.48,1746050.77
2016-09-16,BTCUSD,607.01,608.1,603.15,607.75,4232.67,2568415.72
2016-09-15,BTCUSD,608.95,609.49,603.85,607.01,3809.3,2315135.76
2016-09-14,BTCUSD,608.24,611.99,607.59,608.95,3746.32,2284331.22
2016-09-13,BTCUSD,607.48,609.99,605.16,608.24,3853.46,2342874.14
2016-09-12,BTCUSD,607.25,609.45,603,607.48,3922.28,2380333.51
2016-09-11,BTCUSD,625.1,630.11,591.8,607.25,4323.03,2664770.82
2016-09-10,BTCUSD,622.6,626.54,620.59,625.1,2734.98,1705058.58
2016-09-09,BTCUSD,628.77,628.77,618.25,622.6,4453.85,2772916.5
2016-09-08,BTCUSD,614.59,631.3,613.43,628.77,5252.72,3278225.35
2016-09-07,BTCUSD,612.37,618.53,609.21,614.59,4593.72,2819296.64
2016-09-06,BTCUSD,606.19,612.8,605.47,612.37,4143.07,2524594.99
2016-09-05,BTCUSD,611.82,611.99,601.63,606.19,2988.3,1814485.21
2016-09-04,BTCUSD,600.58,617.13,597.52,611.82,4608.39,2804791.32
2016-09-03,BTCUSD,575.38,600.99,574.67,600.58,4728.62,2763385.93
2016-09-02,BTCUSD,571.96,577.97,570,575.38,4869.74,2795447.84
2016-09-01,BTCUSD,571.59,573.32,568.12,571.96,5080.94,2902643.32
2016-08-31,BTCUSD,574.79,575.15,569.21,571.59,4385.72,2510270.46
2016-08-30,BTCUSD,573,576.83,572.53,574.79,4160.45,2391387.06
2016-08-29,BTCUSD,574.83,577.73,571.24,573,4541.78,2607534.39
2016-08-28,BTCUSD,570.42,574.99,569.65,574.83,2562.59,1466972.43
2016-08-27,BTCUSD,578.89,579.45,568.95,570.42,3037.12,1743045.86
2016-08-26,BTCUSD,576.16,579.86,574.85,578.89,3331.47,1925178.92
2016-08-25,BTCUSD,578.92,579.03,573.12,576.16,4119.58,2371117.85
2016-08-24,BTCUSD,582.58,582.68,575.29,578.92,3811.25,2208611.93
2016-08-23,BTCUSD,585.12,586.77,577.47,582.58,5095.11,2967258.3
2016-08-22,BTCUSD,580.65,586.99,579.22,585.12,4431.22,2584764.31
2016-08-21,BTCUSD,583.21,583.99,579.34,580.65,2477.96,1441463.26
2016-08-20,BTCUSD,574.49,583.21,572.38,583.21,3667.93,2121339.89
2016-08-19,BTCUSD,573.99,576.99,572.68,574.49,3838.87,2207140.16
2016-08-18,BTCUSD,573.83,576.99,573,573.99,3833.7,2204947.25
2016-08-17,BTCUSD,581.97,581.99,569.67,573.83,4431.2,2549689.52
2016-08-16,BTCUSD,568.09,581.99,566.09,581.97,4584.07,2630165.08
2016-08-15,BTCUSD,572.43,575,561.56,568.09,4407.58,2508272.91
2016-08-14,BTCUSD,586,586.55,565.19,572.43,4071.02,2343107.33
2016-08-13,BTCUSD,587.82,589.5,586,586,2839.55,1669101.73
2016-08-12,BTCUSD,589.22,590.09,583.62,587.82,3855.08,2264521.86
2016-08-11,BTCUSD,593.24,599.99,585.6,589.22,5030.02,2979021.94
2016-08-10,BTCUSD,588.13,601.09,583.29,593.24,9234.0,5457584.82
2016-08-09,BTCUSD,591.91,594.04,585.96,588.13,4827.98,2846572.57
2016-08-08,BTCUSD,593.9,595.99,590,591.91,3721.63,2208433.23
2016-08-07,BTCUSD,590.98,598.65,587.2,593.9,3244.91,1927584.02
2016-08-06,BTCUSD,582.98,590.99,574.5,590.98,3890.34,2268098.84
2016-08-05,BTCUSD,585,592.87,570.39,582.98,5558.28,3219513.82
2016-08-04,BTCUSD,576,599.95,562.11,585,9496.02,5521038.79
2016-08-03,BTCUSD,515.38,576,515,576,20710.53,11417833.73
2016-08-02,BTCUSD,603.97,613.38,483,515.38,14299.83,8254371.69
2016-08-01,BTCUSD,623.14,629.34,600,603.97,7951.79,4918231.38
2016-07-31,BTCUSD,656.32,657,622.08,623.14,5869.42,3745793.18
2016-07-30,BTCUSD,657.27,658.98,652.95,656.32,2979.62,1957560.08
2016-07-29,BTCUSD,656.67,659,651,657.27,4269.56,2803924.32
2016-07-28,BTCUSD,657.04,659.97,654.1,656.67,3888.88,2555946.76
2016-07-27,BTCUSD,657.73,658.99,646.56,657.04,5288.49,3462044.31
2016-07-26,BTCUSD,657.39,658.99,645,657.73,6215.23,4068730.74
2016-07-25,BTCUSD,660.27,664.13,653.77,657.39,3970.26,2611713.27
2016-07-24,BTCUSD,658.19,666.37,655.01,660.27,3383.4,2233680.61
2016-07-23,BTCUSD,653.69,662.35,652.81,658.19,4498.7,2960209.02
2016-07-22,BTCUSD,667.73,669.94,647.59,653.69,7254.06,4791082.4
2016-07-21,BTCUSD,667.94,668.4,661.39,667.73,3919.21,2609755.05
2016-07-20,BTCUSD,673.89,674.99,664.6,667.94,3486.04,2335170.04
2016-07-19,BTCUSD,675.4,676.87,666.17,673.89,3733.43,2510801.57
2016-07-18,BTCUSD,679.08,684.94,670,675.4,4582.8,3108008.62
2016-07-17,BTCUSD,666.45,680.99,665.95,679.08,3819.81,2573871.67
2016-07-16,BTCUSD,668.28,669.99,662.01,666.45,2872.13,1915312.44
2016-07-15,BTCUSD,661.41,669.98,660.54,668.28,4686.98,3119097.11
2016-07-14,BTCUSD,662.57,663.99,640,661.41,4955.76,3266545.25
2016-07-13,BTCUSD,674.02,674.19,657.5,662.57,21618.43,14361603.83
2016-07-12,BTCUSD,651.7,675.5,648.6,674.02,10423.17,6859929.91
2016-07-11,BTCUSD,652.54,664.27,648.11,651.7,4630.65,3023090.24
2016-07-10,BTCUSD,658.78,659.25,641,652.54,3699.48,2407231.52
2016-07-09,BTCUSD,666.5,667.33,608,658.78,9520.73,6202949.98
2016-07-08,BTCUSD,640.3,666.54,638.04,666.5,10981.41,7141159.48
2016-07-07,BTCUSD,678,683.44,611.94,640.3,12156.93,7798258.05
2016-07-06,BTCUSD,668.45,680.79,665,678,5543.33,3736947.04
2016-07-05,BTCUSD,679,682.37,662.51,668.45,5141.85,3461775.69
2016-07-04,BTCUSD,669,683.69,653.16,679,4199.62,2827572.02
2016-07-03,BTCUSD,701.23,705.25,651,669,6215.11,4199341.12
2016-07-02,BTCUSD,680.61,701.85,676.92,701.23,4907.19,3391323.72
2016-07-01,BTCUSD,672.45,688.99,667,680.61,6673.16,4525534.12
2016-06-30,BTCUSD,639.22,675,635.14,672.45,7731.39,5091051.39
2016-06-29,BTCUSD,647.63,648.73,630.02,639.22,6421.22,4098114.99
2016-06-28,BTCUSD,650.31,663.53,638,647.63,5798.99,3776746.69
2016-06-27,BTCUSD,639.13,659.98,630,650.31,6616.65,4270256.27
2016-06-26,BTCUSD,677.72,677.72,625.01,639.13,5565.32,3597993.06
2016-06-25,BTCUSD,668.6,699,650,677.72,7561.42,5138558.54
2016-06-24,BTCUSD,630.87,700,628.16,668.6,18903.55,12639701.32
2016-06-23,BTCUSD,594.68,637.89,544.13,630.87,21194.12,12631517.21
2016-06-22,BTCUSD,669.99,679.99,590.12,594.68,14351.89,9215679.86
2016-06-21,BTCUSD,730.42,730.42,628.6,669.99,25171.26,17039092.22
2016-06-20,BTCUSD,767.98,768.99,702,730.42,9099.01,6780381.01
2016-06-19,BTCUSD,760.08,771.92,744.77,767.98,5413.23,4106127.6
2016-06-18,BTCUSD,753,785.15,734.8,760.08,9677.71,7341652.9
2016-06-17,BTCUSD,770.21,778.49,709.01,753,13928.19,10451683.63
2016-06-16,BTCUSD,694.83,777.68,693.1,770.21,16649.33,12322269.68
2016-06-15,BTCUSD,684.9,696.03,673,694.83,7656.06,5256442.86
2016-06-14,BTCUSD,706,706.45,650.02,684.9,12050.21,8228610.4
2016-06-13,BTCUSD,674.26,720,663.55,706,15500.22,10740029.7
2016-06-12,BTCUSD,595.82,687.71,595.82,674.26,18409.56,11852640.28
2016-06-11,BTCUSD,579.5,596.12,579.48,595.82,4463.04,2615377.16
2016-06-10,BTCUSD,578.56,581,573.5,579.5,5432.41,3141476.68
2016-06-09,BTCUSD,583.23,583.5,574,578.56,4719.51,2730407.8
2016-06-08,BTCUSD,579.33,583.99,572.96,583.23,5751.01,3330702.3
2016-06-07,BTCUSD,585.99,590.95,483.78,579.33,9110.13,5289902.04
2016-06-06,BTCUSD,574.86,588.15,574,585.99,6635.45,3869493.69
2016-06-05,BTCUSD,575.56,585,570.22,574.86,4866.6,2811921.79
2016-06-04,BTCUSD,570,594.64,564.29,575.56,6847.53,3944860.78
2016-06-03,BTCUSD,538.53,578,535.96,570,10135.11,5672990.35
2016-06-02,BTCUSD,536.99,541.2,531.86,538.53,6248.35,3349006.03
2016-06-01,BTCUSD,531.47,541.5,524.39,536.99,5478.68,2922686.73
2016-05-31,BTCUSD,533,544.9,520.01,531.47,8448.61,4496495.27
2016-05-30,BTCUSD,524.7,541,519,533,5894.76,3131497.89
2016-05-29,BTCUSD,528.04,549.99,492.35,524.7,9381.73,4930193.25
2016-05-28,BTCUSD,470.94,539.49,470.04,528.04,11586.13,5788352.77
2016-05-27,BTCUSD,454.68,476.75,454.35,470.94,9644.73,4522675.23
2016-05-26,BTCUSD,451.78,454.99,449,454.68,5587.71,2527076.0
2016-05-25,BTCUSD,446.5,452.42,445.99,451.78,6037.6,2716614.34
2016-05-24,BTCUSD,444.88,448.5,440.5,446.5,6001.0,2677125.41
2016-05-23,BTCUSD,442.54,445.59,440.79,444.88,5542.63,2458963.61
2016-05-22,BTCUSD,446.14,446.45,440.89,442.54,3726.99,1655241.02
2016-05-21,BTCUSD,444.27,446.99,441.88,446.14,3918.03,1745637.84
2016-05-20,BTCUSD,442.41,445.5,435,444.27,7675.16,3394436.43
2016-05-19,BTCUSD,455.19,456.41,440.1,442.41,7798.06,3501193.65
2016-05-18,BTCUSD,453.62,457.88,452.86,455.19,5391.97,2459796.85
2016-05-17,BTCUSD,456.78,457.49,452.2,453.62,5953.21,2711130.67
2016-05-16,BTCUSD,462.26,462.26,451.48,456.78,5923.76,2712753.4
2016-05-15,BTCUSD,458.99,463.62,458.49,462.26,3196.59,1472135.58
2016-05-14,BTCUSD,457.49,459.83,456,458.99,3392.13,1553409.24
2016-05-13,BTCUSD,455.83,458.03,453.84,457.49,5241.18,2391925.8
2016-05-12,BTCUSD,454.46,456.57,449.27,455.83,6050.97,2738690.74
2016-05-11,BTCUSD,456.92,458.65,452.5,454.46,4844.47,2207185.42
2016-05-10,BTCUSD,464.24,465,448.2,452.92,4304.4,1975875.9
2016-05-09,BTCUSD,461.91,465.9,459.41,464.24,5737.41,2652946.26
2016-05-08,BTCUSD,462.2,465,457.5,461.91,3177.35,1464937.58
2016-05-07,BTCUSD,462.87,464,459.55,462.2,3402.33,1570250.33
2016-05-06,BTCUSD,450.39,463.73,448.84,462.87,6193.93,2820386.46
2016-05-05,BTCUSD,449.06,451.56,447,450.39,5325.87,2393275.71
2016-05-04,BTCUSD,452.68,453.23,446.76,449.06,4753.32,2136179.35
2016-05-03,BTCUSD,445.61,453.29,443.61,452.68,5775.57,2592096.64
2016-05-02,BTCUSD,456.51,457.63,440.02,445.61,7490.69,3350422.52
2016-05-01,BTCUSD,453.48,457.07,451.55,456.51,2816.73,1281722.26
2016-04-30,BTCUSD,457.74,459.44,450.13,453.48,4567.43,2083035.19
2016-04-29,BTCUSD,451.3,458.83,448.5,457.74,5909.5,2679310.19
2016-04-28,BTCUSD,446.85,451.51,434.79,451.3,7939.68,3536917.29
2016-04-27,BTCUSD,470.37,470.79,440.94,446.85,10691.12,4909118.45
2016-04-26,BTCUSD,467.41,472.11,464.01,470.37,7344.64,3441487.73
2016-04-25,BTCUSD,463.85,472.38,454.65,467.41,9306.65,4325319.17
2016-04-24,BTCUSD,453.94,465,453.58,463.85,6180.74,2840688.36
2016-04-23,BTCUSD,448.29,455.69,447.03,453.94,4481.16,2019150.36
2016-04-22,BTCUSD,452.65,453,445.07,448.29,6870.06,3082191.18
2016-04-21,BTCUSD,442.85,453.8,441.99,452.65,7531.59,3365996.83
2016-04-20,BTCUSD,436.87,444.07,436.04,442.85,7114.19,3128412.21
2016-04-19,BTCUSD,429.57,438.2,429.22,436.87,6212.91,2681613.14
2016-04-18,BTCUSD,434.72,434.72,429.1,429.57,139.8,60031.95
2016-04-17,BTCUSD,434.72,434.72,434.72,434.72,0.0,0.0
2016-04-16,BTCUSD,430.92,434.89,430.53,434.72,1730.36,748087.54
2016-04-15,BTCUSD,426.1,431.1,425.72,430.92,4175.37,1791181.48
2016-04-14,BTCUSD,425.53,428,424.52,426.1,4617.53,1966406.52
2016-04-13,BTCUSD,428.27,429.4,423.59,425.53,5787.14,2468462.78
2016-04-12,BTCUSD,423.28,429.77,423.1,428.27,6812.33,2907201.42
2016-04-11,BTCUSD,423.48,424,420.15,423.28,5009.04,2117125.41
2016-04-10,BTCUSD,419.49,423.99,419.44,423.48,2948.7,1244909.01
2016-04-09,BTCUSD,418.97,419.79,415.51,419.49,3511.16,1468945.96
2016-04-08,BTCUSD,421.58,424.65,415.71,418.97,6506.86,2743775.38
2016-04-07,BTCUSD,421.57,422.74,419.41,421.58,4917.13,2072431.63
2016-04-06,BTCUSD,422.18,423,420.61,421.57,5243.72,2213157.47
2016-04-05,BTCUSD,419.31,423.43,418.01,422.18,5604.98,2361396.67
2016-04-04,BTCUSD,420.07,421,417.58,419.31,5277.54,2212959.07
2016-04-03,BTCUSD,419.9,420.8,418.33,420.07,3187.89,1337848.34
2016-04-02,BTCUSD,417.33,420.5,416.91,419.9,3991.16,1673424.93
2016-04-01,BTCUSD,416.44,417.5,414.12,417.33,5212.94,2170486.57
2016-03-31,BTCUSD,412.5,417.6,412.07,416.44,5344.55,2218841.86
2016-03-30,BTCUSD,416.5,416.5,407.56,412.5,5765.16,2380073.51
2016-03-29,BTCUSD,422.42,424.62,407.75,416.5,7317.48,3047246.14
2016-03-28,BTCUSD,425.03,425.36,419.63,422.42,5492.02,2320926.19
2016-03-27,BTCUSD,416.7,426.5,416.35,425.03,4594.78,1940155.25
2016-03-26,BTCUSD,416.57,417.77,414.37,416.7,3682.76,1533781.53
2016-03-25,BTCUSD,413.76,416.7,410,416.57,4875.68,2021080.87
2016-03-24,BTCUSD,417.3,417.72,412.79,413.76,4794.87,1993751.26
2016-03-23,BTCUSD,416.42,418.99,413.95,417.3,5342.24,2226803.98
2016-03-22,BTCUSD,411.38,417.79,410.68,416.42,6117.22,2541950.63
2016-03-21,BTCUSD,413.58,413.97,406.89,411.38,6084.87,2494190.41
2016-03-20,BTCUSD,410.55,415.34,409.36,413.58,4477.72,1843773.44
2016-03-19,BTCUSD,409.96,411,404.72,410.55,4852.39,1980200.71
2016-03-18,BTCUSD,418.5,418.75,399.21,409.96,8382.0,3447830.71
2016-03-17,BTCUSD,415.93,419.75,415.7,418.5,6120.06,2559459.47
2016-03-16,BTCUSD,414.65,416.39,413,415.93,6308.13,2618854.02
2016-03-15,BTCUSD,414.01,416.94,412.48,414.65,7532.52,3126788.55
2016-03-14,BTCUSD,413.15,415.84,411.61,414.01,6549.22,2708187.38
2016-03-13,BTCUSD,410.33,416.38,410.01,413.15,4431.74,1828890.19
2016-03-12,BTCUSD,418.81,421.3,406.52,410.33,6891.43,2846821.99
2016-03-11,BTCUSD,416.24,421,414.97,418.81,7040.51,2946607.88
2016-03-10,BTCUSD,412.83,416.52,410.71,416.24,7970.87,3300034.87
2016-03-09,BTCUSD,411.23,414,408.75,412.83,5410.66,2226880.23
2016-03-08,BTCUSD,415.43,416.33,407.4,411.23,7850.91,3232928.14
2016-03-07,BTCUSD,403.48,418.74,395,415.43,9434.21,3845660.52
2016-03-06,BTCUSD,396.79,409.27,385.01,403.48,7664.91,3074340.76
2016-03-05,BTCUSD,408.93,409.12,381.09,396.79,14742.66,5847569.98
2016-03-04,BTCUSD,418.82,422.21,405.5,408.93,8492.44,3535081.86
2016-03-03,BTCUSD,423.69,424.12,408.63,418.82,12228.78,5105670.76
2016-03-02,BTCUSD,432.4,435.36,423.35,423.69,6890.75,2967208.52
2016-03-01,BTCUSD,436.45,437.78,427.5,432.4,7349.19,3184550.69
2016-02-29,BTCUSD,433.69,442,431.13,436.45,7535.1,3287254.43
2016-02-28,BTCUSD,432.51,436.07,423,433.69,5071.23,2182767.92
2016-02-27,BTCUSD,427.5,434.97,427.5,432.51,5949.61,2570563.82
2016-02-26,BTCUSD,423.75,427.5,419.53,427.5,6217.74,2631134.89
2016-02-25,BTCUSD,422.79,426.4,418.6,423.75,6142.27,2596770.14
2016-02-24,BTCUSD,420.03,425.6,410,422.79,6934.44,2920576.74
